Date,AAPL,CAD,EXC,FBNDX,GBP,GE,INTC,PFE,SPGSCI,SPY,VBTIX,XPT
2000-11-08,0.358259,0.648424329,20.885342,6.98,1.4232,327.643677,42.6875,43.050285,244.141,140.5625,9.71,603.0
2000-11-09,0.360491,0.645369474,20.99679,6.99,1.4333,327.643677,41.375,42.338711,247.4459,140.03125,9.73,604.1
2000-11-10,0.340402,0.648340249,21.286554,6.99,1.4254,323.515289,37.0,41.864326,247.185,136.625,9.72,600.6
2000-11-13,0.345982,0.647249191,21.420292,7.0,1.4379,308.878265,38.1875,40.026093,249.3228,135.5625,9.74,595.0
2000-11-14,0.361607,0.646914219,20.818474,7.01,1.4307,316.759735,40.9375,40.619068,252.9554,139.125,9.75,600.0
2000-11-15,0.354911,0.644080897,20.885342,7.02,1.4269,315.258514,41.5,40.856262,258.0751,139.5625,9.77,595.0
2000-11-16,0.339286,0.642797455,21.353424,7.03,1.4255,316.009125,40.0,41.093452,254.2325,137.375,9.78,586.7
2000-11-17,0.330357,0.642384531,21.821505,7.02,1.4227,311.505432,41.5,40.796963,257.9897,136.640625,9.76,592.5
2000-11-20,0.33817,0.642219511,21.932953,7.02,1.424,300.621521,41.125,40.796963,260.2677,134.6875,9.76,597.0
2000-11-21,0.335938,0.64441294,22.022112,7.02,1.418,304.749908,42.625,41.271347,260.9969,135.375,9.76,591.8
2000-11-22,0.330357,0.647039793,22.401033,7.04,1.4072,291.614136,41.1875,40.796963,262.6497,132.140625,9.78,591.0
2000-11-24,0.344866,0.649899266,21.955242,7.04,1.3994,296.493134,43.9375,40.144688,262.9087,134.84375,9.77,588.0
2000-11-27,0.333705,0.651041667,22.133558,7.03,1.4176,294.991882,43.9375,42.575901,261.936,136.03125,9.77,602.0
2000-11-28,0.321987,0.650618087,22.913694,7.04,1.4178,299.12027,42.03125,42.694496,255.0466,133.6875,9.78,598.0
2000-11-29,0.313616,0.6477523,23.114302,7.05,1.4222,298.369659,42.75,43.287476,256.3023,133.4375,9.8,604.0
2000-11-30,0.294643,0.650618087,23.626961,7.07,1.4251,297.619049,38.0625,42.042221,256.384,132.28125,9.84,611.0
2000-12-01,0.304688,0.646579594,23.002853,7.06,1.4423,306.251129,34.125,41.271347,249.9348,132.21875,9.81,615.0
2000-12-04,0.297991,0.647710344,23.284594,7.06,1.4516,310.004211,32.9375,41.923622,252.3878,133.34375,9.81,625.0
2000-12-05,0.303571,0.648046141,22.47147,7.09,1.4321,325.01651,36.0,42.220116,245.9803,137.71875,9.85,618.0
2000-12-06,0.25558,0.654450262,22.546362,7.11,1.4439,323.890594,31.75,41.152752,253.4846,135.515625,9.89,605.0
2000-12-07,0.25558,0.653722952,23.858772,7.12,1.4448,321.263428,32.3125,41.212048,249.8725,133.65625,9.9,613.6
2000-12-08,0.268973,0.659674121,23.769615,7.11,1.4518,331.396759,34.0,41.271347,246.6611,133.96875,9.89,608.9
2000-12-11,0.271205,0.655007533,23.377317,7.11,1.4568,332.147369,37.4375,41.389942,254.3747,138.625,9.88,615.5
2000-12-12,0.274554,0.654793085,24.126247,7.11,1.4486,317.13504,36.5,41.745731,246.9117,138.03125,9.89,620.6
2000-12-13,0.267857,0.657894737,23.541368,7.13,1.4561,318.260986,35.5,43.46537,239.6617,136.140625,9.91,611.1
2000-12-14,0.257813,0.659195781,23.30599,7.15,1.4733,308.878265,35.125,43.228176,234.4839,134.40625,9.94,619.2
2000-12-15,0.251116,0.657678395,22.731812,7.16,1.4757,299.12027,32.4375,43.109585,241.8065,130.96875,9.95,611.7
2000-12-18,0.254464,0.655780707,22.870899,7.16,1.4758,306.251129,33.25,44.117645,245.3267,132.71875,9.95,605.0
2000-12-19,0.25,0.656426415,23.548502,7.15,1.4694,300.996826,33.4375,45.007114,244.8363,130.015625,9.94,604.3
2000-12-20,0.256696,0.657159756,24.358061,7.17,1.4762,284.858582,31.9375,43.99905,236.9884,126.25,9.98,609.2
2000-12-21,0.251116,0.657332545,23.980028,7.19,1.4735,287.485748,33.125,40.322582,239.6576,127.125,9.99,615.9
2000-12-22,0.267857,0.65915233,24.418688,7.19,1.4765,293.490662,32.9375,42.101517,238.8114,130.9375,10.0,611.1
2000-12-26,0.262277,0.661944794,25.142653,7.18,1.4829,296.117828,32.875,42.398006,241.4524,132.34375,9.99,616.0
2000-12-27,0.264509,0.661813369,25.267475,7.17,1.4965,289.362274,32.5625,42.93169,242.7579,133.3125,9.96,615.5
2000-12-28,0.264509,0.66657779,24.736092,7.16,1.4932,290.863495,30.9375,43.406071,240.5072,133.71875,9.96,618.0
2000-12-29,0.265625,0.667066907,25.03923,7.16,1.493,287.861053,30.0625,43.643265,246.9237,131.1875,9.96,612.5
2001-01-02,0.265625,0.669657805,24.208275,7.21,1.5026,262.715424,31.0625,43.76186,239.3006,128.8125,10.04,612.9
2001-01-03,0.292411,0.667645881,22.450071,7.17,1.4894,287.110443,34.234375,41.330647,240.5756,135.0,9.98,623.0
2001-01-04,0.304688,0.667111408,21.515692,7.21,1.5009,288.611664,33.796875,39.670303,245.3194,133.546875,10.03,629.9
2001-01-05,0.292411,0.667200427,21.291014,7.23,1.5038,284.107971,32.0625,40.203983,246.2144,129.1875,10.08,619.0
2001-01-08,0.295759,0.669478476,22.011412,7.24,1.496,273.599365,31.9375,39.729603,244.6652,130.1875,10.09,632.5
2001-01-09,0.30692,0.669568129,22.289585,7.22,1.4884,267.969727,32.25,41.034157,244.8072,129.84375,10.07,634.0
2001-01-10,0.295759,0.665557404,21.130527,7.2,1.4867,268.345032,33.0,40.144688,246.4047,132.125,10.03,640.1
2001-01-11,0.321429,0.669120107,20.206846,7.19,1.4988,279.604279,33.375,38.899429,243.2762,132.25,10.02,632.0
2001-01-12,0.30692,0.667066907,20.313837,7.16,1.4786,274.349976,32.125,39.314514,242.1895,132.0,9.97,636.1
2001-01-16,0.305804,0.664010624,19.793154,7.17,1.472,284.483276,31.375,39.551708,239.4679,132.84375,9.98,632.6
2001-01-17,0.300223,0.661506913,20.880884,7.19,1.4734,280.354889,30.5,38.662239,230.6765,133.453125,10.02,625.5
2001-01-18,0.333705,0.661331922,20.916548,7.22,1.4727,285.984497,32.1875,39.018028,235.1698,134.78125,10.05,610.6
2001-01-19,0.348214,0.661681996,21.173325,7.2,1.4628,282.231415,33.5625,39.255219,241.5699,134.015625,10.02,618.8
2001-01-22,0.34375,0.665911966,21.166191,7.19,1.4654,274.725281,33.375,39.966793,240.5556,134.90625,10.0,625.0
2001-01-23,0.366071,0.661944794,21.437233,7.18,1.4687,280.354889,35.375,40.678368,237.1586,135.96875,9.98,621.0
2001-01-24,0.366071,0.661157025,21.754637,7.17,1.4546,278.103058,36.25,40.737667,235.119,136.375,9.98,606.0
2001-01-25,0.356027,0.66370213,22.018545,7.19,1.4592,275.851196,34.5,42.160816,236.7198,136.03125,10.01,617.0
2001-01-26,0.34933,0.664761018,21.69401,7.19,1.4554,267.969727,35.875,42.042221,238.0991,135.875,10.01,615.1
2001-01-29,0.387277,0.665956313,22.079172,7.18,1.4581,266.498535,37.0625,41.081593,230.9619,136.600006,10.0,601.2
2001-01-30,0.388393,0.664982045,21.804565,7.21,1.4625,277.727722,37.0,42.011387,230.7258,137.800003,10.04,603.0
2001-01-31,0.386161,0.667645881,21.579885,7.24,1.4646,276.106415,37.0,42.836811,226.9736,137.020004,10.08,603.5
2001-02-01,0.377232,0.669209663,21.640514,7.27,1.4776,277.607635,37.8125,42.893738,235.2427,137.929993,10.12,600.4
2001-02-02,0.368304,0.668136567,21.804565,7.24,1.4707,277.907898,35.6875,42.599621,242.9454,134.800003,10.08,599.0
2001-02-05,0.360491,0.663834307,21.868759,7.24,1.4741,287.335602,34.6875,43.406071,234.8449,135.789993,10.07,607.4
2001-02-06,0.377232,0.662251656,21.932953,7.22,1.4598,285.834381,35.4375,43.50095,234.9613,135.389999,10.05,609.0
2001-02-07,0.370536,0.662251656,22.378744,7.22,1.4517,281.931183,34.9375,42.220116,240.6867,134.690002,10.06,606.0
2001-02-08,0.370536,0.662251656,22.845934,7.22,1.4445,283.072113,34.625,42.457306,241.1219,133.119995,10.05,596.3
2001-02-09,0.341518,0.661725781,23.270329,7.24,1.4446,274.184845,33.5,42.732449,238.6944,131.839996,10.08,596.5
2001-02-12,0.351563,0.657116572,23.088446,7.23,1.4525,285.293945,34.5625,43.757114,234.4534,133.350006,10.06,593.0
2001-02-13,0.341518,0.657030223,22.824535,7.22,1.4523,283.19223,32.4375,42.722961,235.2082,132.259995,10.05,596.0
2001-02-14,0.348214,0.654236179,23.088446,7.21,1.4545,277.787781,34.125,42.884251,231.1091,132.059998,10.03,595.4
2001-02-15,0.358259,0.653381248,22.824535,7.19,1.4488,288.116241,35.8125,41.982922,227.953,133.339996,10.0,598.1
2001-02-16,0.339286,0.649434992,22.870899,7.21,1.4483,282.231415,34.375,42.941177,228.9342,130.399994,10.04,603.1
2001-02-20,0.327009,0.649561546,23.131241,7.21,1.4468,286.374817,31.4375,42.571156,226.6781,128.389999,10.04,605.8
2001-02-21,0.337054,0.650999284,23.270329,7.2,1.4423,284.032898,30.75,42.514233,224.7701,125.620003,10.02,607.0
2001-02-22,0.335938,0.649603742,23.694721,7.2,1.4465,282.831909,30.0,42.779884,225.1528,125.809998,10.02,603.5
2001-02-23,0.335938,0.65057576,23.077745,7.21,1.455,277.307404,29.9375,42.52372,226.0799,124.959999,10.04,598.0
2001-02-26,0.348214,0.654535934,23.199001,7.22,1.4448,288.116241,29.5,42.93169,223.76,127.620003,10.06,604.0
2001-02-27,0.345982,0.653808434,23.338087,7.25,1.4442,288.236359,29.0,42.893738,223.9998,126.440002,10.1,607.0
2001-02-28,0.325893,0.650872169,23.313124,7.27,1.4455,279.228973,28.5625,42.694496,221.9866,123.949997,10.12,615.0
2001-03-01,0.334821,0.646287081,23.384451,7.28,1.4555,275.686066,29.125,41.840607,222.8057,124.599998,10.14,601.6
2001-03-02,0.34375,0.647332988,23.762482,7.25,1.4681,267.639465,29.3125,41.375713,224.2522,123.610001,10.1,584.1
2001-03-05,0.363839,0.647123536,23.637659,7.25,1.4667,270.701965,30.375,41.584438,227.9817,124.739998,10.09,579.9
2001-03-06,0.383929,0.649899266,23.263195,7.24,1.4666,272.743652,31.5,40.891842,227.1266,126.080002,10.09,584.6
2001-03-07,0.379464,0.645202916,23.059914,7.27,1.4616,276.106415,32.9375,39.800758,229.3934,126.980003,10.12,589.0
2001-03-08,0.371652,0.64653779,23.28816,7.28,1.4695,275.445862,33.25,39.848198,226.6622,127.120003,10.13,601.7
2001-03-09,0.361607,0.646621403,23.074181,7.26,1.4698,263.075714,29.4375,40.275143,223.9348,123.360001,10.11,596.3
2001-03-12,0.332589,0.644703759,23.163338,7.26,1.465,237.794998,27.75,38.28273,224.2266,118.080002,10.11,587.9
2001-03-13,0.34933,0.647836227,22.817404,7.26,1.45,254.188431,29.375,37.855785,221.8047,120.019997,10.11,585.4
2001-03-14,0.364955,0.642260758,22.18973,7.28,1.4457,246.382034,29.0625,37.0019,216.2494,117.650002,10.14,587.6
2001-03-15,0.351563,0.641107834,22.646219,7.29,1.4355,246.682281,28.5,36.574951,215.704,117.68,10.16,590.0
2001-03-16,0.350446,0.637551801,22.806705,7.3,1.4318,243.799911,27.875,35.455406,216.0915,115.010002,10.17,583.4
2001-03-19,0.367188,0.638447296,22.642653,7.29,1.4245,246.802383,27.0625,35.673622,214.1501,117.349998,10.15,582.5
2001-03-20,0.351563,0.638243554,22.335949,7.3,1.4358,240.497208,24.625,35.313091,214.6406,114.199997,10.16,580.5
2001-03-21,0.359375,0.63496095,22.450071,7.3,1.4312,234.192032,25.5625,34.136623,215.7935,112.260002,10.17,584.5
2001-03-22,0.386161,0.637226789,21.754637,7.31,1.4216,226.385635,28.6875,33.842506,215.0294,111.120003,10.2,579.0
2001-03-23,0.410714,0.639140995,21.323111,7.29,1.425,240.136917,28.8125,35.607212,218.939,114.480003,10.16,575.5
2001-03-26,0.388929,0.642013354,22.289585,7.28,1.435,241.578094,28.3125,36.755219,220.0567,115.940002,10.14,576.5
2001-03-27,0.408393,0.637186186,22.874466,7.24,1.4346,251.666367,29.375,37.93169,223.5077,118.309998,10.09,579.5
2001-03-28,0.395893,0.638936809,22.878031,7.25,1.438,249.504593,26.9375,37.884251,216.9103,115.040001,10.1,573.5
2001-03-29,0.402321,0.636091852,23.18117,7.25,1.4263,248.603851,26.5625,37.941177,215.2165,115.480003,10.1,566.5
2001-03-30,0.394107,0.634638573,23.395149,7.26,1.4161,251.366119,26.3125,38.851994,212.7381,116.690002,10.12,562.5
2001-04-02,0.385536,0.632631113,23.412981,7.25,1.4187,251.005829,25.796875,36.95446,210.8111,114.199997,10.11,557.5
2001-04-03,0.361429,0.634316524,24.482882,7.25,1.433,238.275391,25.0,37.020874,213.8595,110.389999,10.12,575.5
2001-04-04,0.348214,0.635525898,23.890869,7.25,1.4331,237.794998,22.625,37.71347,219.0459,110.849998,10.12,584.5
2001-04-05,0.372679,0.635404753,23.527103,7.24,1.4275,252.807297,25.625,38.709679,221.151,115.050003,10.11,572.5
2001-04-06,0.367679,0.639100147,23.059914,7.26,1.44,247.222717,23.625,38.97533,219.7195,113.300003,10.14,571.0
2001-04-09,0.366786,0.639181847,23.512838,7.25,1.4445,252.206818,23.200001,39.819733,221.7439,114.559998,10.13,570.5
2001-04-10,0.393571,0.642797455,24.579172,7.21,1.4324,263.195831,24.77,38.899429,227.5799,116.650002,10.07,580.75
2001-04-11,0.389286,0.63991809,23.880171,7.2,1.4366,259.833069,27.52,37.950665,226.3281,116.730003,10.06,580.5
2001-04-12,0.400357,0.640286849,23.898003,7.19,1.4395,268.420105,28.120001,38.614799,227.2798,118.849998,10.04,602.5
2001-04-16,0.382857,0.640204866,24.247503,7.16,1.4372,268.119873,26.299999,38.804554,230.5235,117.599998,10.0,615.0
2001-04-17,0.364286,0.639100147,24.782454,7.18,1.4323,272.983856,26.040001,40.23719,228.1964,119.260002,10.03,627.5
2001-04-18,0.406964,0.639263568,24.358061,7.21,1.4278,287.575806,31.280001,38.804554,226.6938,124.0,10.07,630.0
2001-04-19,0.459286,0.645911381,23.894438,7.19,1.4467,291.298859,32.490002,37.76091,225.0474,125.650002,10.03,619.5
2001-04-20,0.447143,0.647249191,23.887304,7.19,1.4412,288.836853,32.43,38.671726,223.0614,124.5,10.03,620.0
2001-04-23,0.433036,0.645786245,24.768188,7.21,1.4372,283.432404,30.32,38.899429,222.6652,122.239998,10.06,611.1
2001-04-24,0.429107,0.646956072,24.81455,7.2,1.4342,276.166443,29.139999,38.444023,219.9554,121.580002,10.06,611.2
2001-04-25,0.441429,0.645869664,24.686163,7.19,1.4412,287.095428,29.030001,38.814041,221.0234,123.169998,10.04,611.5
2001-04-26,0.440893,0.648298217,24.875177,7.21,1.4418,296.042755,28.639999,40.322582,225.0958,123.720001,10.07,597.0
2001-04-27,0.467857,0.648382286,24.461485,7.18,1.4367,299.945953,30.18,40.910816,224.099,125.779999,10.02,596.0
2001-04-30,0.455179,0.651465798,24.625534,7.18,1.432,291.418976,30.91,41.081593,224.2305,126.660004,10.02,596.0
2001-05-01,0.463036,0.652528548,24.739658,7.2,1.4345,293.700836,31.18,41.385201,225.9424,127.050003,10.05,599.0
2001-05-02,0.474821,0.65295462,24.051355,7.2,1.4341,294.841766,31.940001,40.97723,221.1276,126.82,10.06,613.0
2001-05-03,0.445714,0.652315721,23.947931,7.23,1.4356,291.238831,30.4,40.085388,224.3476,125.209999,10.09,612.0
2001-05-04,0.459821,0.651380928,24.25107,7.24,1.4393,299.825867,30.879999,41.233398,224.1484,127.339996,10.1,615.0
2001-05-07,0.445714,0.648424329,24.322397,7.23,1.4387,300.006012,31.16,41.527515,220.9626,126.239998,10.1,611.0
2001-05-08,0.43875,0.648466377,24.076321,7.23,1.4264,297.123627,31.48,41.755219,219.7596,126.18,10.09,604.0
2001-05-09,0.428214,0.649899266,24.343796,7.25,1.4219,296.823395,29.93,42.172676,221.5778,125.650002,10.11,611.5
2001-05-10,0.410714,0.648046141,24.586306,7.22,1.4221,299.225372,29.01,41.49905,223.1857,126.019997,10.07,606.5
2001-05-11,0.408036,0.644953241,24.604137,7.16,1.419,294.301331,27.940001,40.796963,221.9468,125.150002,9.98,609.0
2001-05-14,0.415893,0.644039415,24.889444,7.17,1.42,298.624878,27.41,41.091084,222.302,125.400002,10.0,606.5
2001-05-15,0.413929,0.647123536,24.2903,7.16,1.4245,301.146942,27.200001,40.768501,224.5769,125.980003,9.99,609.1
2001-05-16,0.430357,0.649814803,24.393723,7.17,1.4308,313.51709,28.360001,42.333965,222.4299,128.949997,10.01,608.5
2001-05-17,0.420536,0.651253663,24.429386,7.18,1.432,312.916595,28.6,42.466793,223.0258,129.149994,10.02,610.5
2001-05-18,0.420179,0.652188091,24.386591,7.18,1.4395,318.200928,28.76,42.552181,227.595,129.740005,10.03,614.5
2001-05-21,0.420714,0.650618087,24.422255,7.19,1.4403,320.662933,29.9,42.466793,226.6518,131.649994,10.03,616.5
2001-05-22,0.419643,0.64913989,24.522112,7.19,1.4275,316.339386,29.530001,41.78368,225.2303,131.479996,10.03,615.5
2001-05-23,0.414821,0.644620641,24.539944,7.19,1.4193,308.352844,28.799999,41.318787,224.2553,129.25,10.03,612.5
2001-05-24,0.414286,0.646872372,24.397289,7.16,1.408,308.653107,29.209999,40.721062,220.0846,129.630005,9.99,613.0
2001-05-25,0.406429,0.647039793,23.894438,7.16,1.4225,299.945953,29.1,39.71537,218.3901,128.100006,9.99,618.0
2001-05-29,0.383393,0.651763019,23.787447,7.15,1.4233,298.264587,27.85,40.834915,218.2352,127.080002,9.99,619.5
2001-05-30,0.353214,0.647500648,23.801712,7.16,1.4261,294.361389,26.6,40.986717,218.377,125.300003,9.99,618.5
2001-05-31,0.35625,0.650195059,24.186876,7.2,1.4184,294.241272,27.01,40.6926,217.6236,125.949997,10.04,609.5
2001-06-01,0.373036,0.650999284,23.99786,7.21,1.4184,294.241272,28.74,40.616699,216.8409,126.730003,10.06,595.5
2001-06-04,0.368929,0.650745103,23.787447,7.22,1.4143,296.943481,28.5,41.242886,217.3139,127.339996,10.08,592.5
2001-06-05,0.373929,0.653253201,23.338087,7.24,1.4138,295.322174,29.73,40.749527,217.1516,128.800003,10.11,585.5
2001-06-06,0.370179,0.656211037,22.667618,7.24,1.3926,292.740051,29.82,40.654648,214.6768,127.730003,10.11,579.6
2001-06-07,0.386786,0.657332545,22.671185,7.23,1.3927,293.700836,31.139999,41.508537,214.5974,128.190002,10.09,587.5
2001-06-08,0.380714,0.659065445,23.070614,7.21,1.3784,289.077057,30.67,41.280834,217.8522,127.0,10.07,592.7
2001-06-11,0.357857,0.658154535,23.808846,7.23,1.3727,284.633392,30.33,40.901329,221.2986,126.099998,10.09,584.5
2001-06-12,0.362679,0.656297171,23.837376,7.24,1.3746,292.860138,30.129999,40.730549,223.1542,125.879997,10.12,578.0
2001-06-13,0.365536,0.6592827,23.24893,7.24,1.392,287.335602,29.059999,40.474384,221.437,124.800003,10.11,578.3
2001-06-14,0.355,0.657635144,22.653353,7.25,1.4014,293.400574,27.610001,41.034157,221.3873,122.0,10.12,575.6
2001-06-15,0.365,0.656254102,23.28816,7.24,1.4031,293.100342,27.68,40.445919,218.7617,121.849998,10.11,582.5
2001-06-18,0.363036,0.651805501,23.544935,7.24,1.4047,294.241272,27.549999,41.005692,214.8634,121.260002,10.1,577.6
2001-06-19,0.360536,0.651550691,23.9408,7.24,1.4013,293.460632,26.67,41.745731,215.0447,121.790001,10.1,580.5
2001-06-20,0.386964,0.652273172,23.519972,7.25,1.3957,304.869995,27.49,42.220116,208.2012,122.43,10.11,580.5
2001-06-21,0.401607,0.656512605,22.325251,7.25,1.4154,307.75235,27.27,42.571156,208.1932,123.82,10.12,581.5
2001-06-22,0.3975,0.657030223,22.842367,7.28,1.4132,311.415375,27.51,40.597721,208.5969,122.849998,10.15,574.5
2001-06-25,0.428393,0.658935161,22.792439,7.27,1.413,301.747437,28.58,39.867172,208.4889,121.720001,10.15,574.5
2001-06-26,0.424107,0.658978583,22.696148,7.25,1.4152,292.980255,28.969999,40.04744,207.7384,121.550003,10.12,570.5
2001-06-27,0.416786,0.659065445,22.824535,7.24,1.4173,289.797638,28.65,39.440228,201.2632,121.480003,10.11,568.5
2001-06-28,0.420357,0.656771312,22.820971,7.21,1.4088,293.460632,29.639999,39.990513,200.4938,122.150002,10.06,567.0
2001-06-29,0.415179,0.660371129,22.867332,7.19,1.4153,294.241272,29.25,37.9981,202.6644,122.599998,10.04,561.5
2001-07-02,0.426786,0.660371129,22.68545,7.21,1.4176,301.447174,30.059999,38.804554,201.1673,124.129997,10.07,555.5
2001-07-03,0.425714,0.661681996,23.031384,7.2,1.4074,297.303802,30.459999,38.368122,201.9309,124.099998,10.05,558.0
2001-07-05,0.414107,0.661025912,23.313124,7.19,1.4028,291.058655,29.84,37.722961,204.0711,121.68,10.04,557.5
2001-07-06,0.393393,0.656771312,23.50214,7.2,1.4118,281.570892,28.43,37.9981,208.9452,119.050003,10.06,555.5
2001-07-09,0.405357,0.657332545,23.919401,7.21,1.4085,281.330688,28.9,39.041744,206.5696,119.699997,10.07,553.5
2001-07-10,0.3775,0.658154535,23.926535,7.23,1.412,274.785309,27.790001,38.719166,206.3689,118.260002,10.1,557.5
2001-07-11,0.4025,0.655307995,23.541368,7.23,1.4078,267.879669,28.059999,36.859585,205.7875,118.379997,10.08,553.5
2001-07-12,0.435,0.654022237,23.395149,7.24,1.4076,282.231415,30.1,35.673622,206.677,121.190002,10.1,559.5
2001-07-13,0.44375,0.650787453,23.141939,7.24,1.4037,284.933655,30.190001,36.461102,203.7021,122.239998,10.1,551.5
2001-07-16,0.427857,0.650364204,23.281027,7.25,1.3995,277.547577,29.129999,35.92979,201.3088,120.709999,10.11,554.5
2001-07-17,0.448214,0.649899266,23.131241,7.26,1.4012,276.887054,29.9,36.603416,201.8895,121.839996,10.12,545.5
2001-07-18,0.37125,0.650533437,23.009987,7.29,1.4215,277.127258,28.889999,38.908916,198.2805,121.010002,10.16,519.5
2001-07-19,0.356429,0.649013499,22.849501,7.28,1.4283,279.108856,29.959999,39.02277,196.4458,122.07,10.16,506.6
2001-07-20,0.356786,0.647962159,21.594151,7.28,1.4277,280.009613,29.93,39.297913,199.3031,121.339996,10.16,503.8
2001-07-23,0.348929,0.647500648,20.684736,7.29,1.4202,272.023071,29.0,38.026566,199.8964,118.949997,10.16,498.0
2001-07-24,0.340893,0.649308486,19.400856,7.29,1.4211,264.216644,28.879999,37.817837,200.4072,117.800003,10.17,495.5
2001-07-25,0.329821,0.650491121,21.077032,7.27,1.4283,263.015686,29.42,38.04554,204.2866,119.099998,10.15,507.6
2001-07-26,0.331964,0.652145559,21.344507,7.28,1.4278,262.715424,29.780001,37.941177,203.614,120.349998,10.15,508.5
2001-07-27,0.338571,0.653039901,20.649073,7.3,1.4236,268.119873,29.219999,37.798862,204.3053,120.809998,10.18,506.0
2001-07-30,0.338036,0.653893938,21.226818,7.31,1.4262,261.814697,29.040001,38.04554,203.1878,120.849998,10.19,475.5
2001-07-31,0.335536,0.652103032,20.149786,7.32,1.4252,261.214203,29.809999,39.108158,201.72,121.349998,10.21,476.5
2001-08-01,0.340357,0.650999284,20.552782,7.31,1.4339,257.010742,30.75,39.032257,201.5153,122.110001,10.2,465.6
